79:22  Error: Promise executor functions should not be async.  no-async-promise-executor
5:11  Error: 'ChevronRight' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
5:37  Error: 'Star' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
6:10  Error: 'Download' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
6:20  Error: 'Hash' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
6:37  Error: 'Play' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
7:17  Error: 'FileText' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
7:27  Error: 'Puzzle' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
417:7  Error: 'i' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
464:9  Error: 'colonIdx' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
465:39  Error: Unnecessary escape character: \".  no-useless-escape
465:46  Error: Unnecessary escape character: \".  no-useless-escape
11:25  Error: 'GitMerge' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
12:46  Error: 'AlertTriangle' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
14:44  Error: 'X' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
8:49  Error: 'Clock' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:26  Error: 'RefreshCw' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:3  Error: 'FileText' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:8  Error: 'Globe' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
6:20  Error: 'useEffect' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:43  Error: 'RefreshCw' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:24  Error: 'AtSign' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
118:88  Error: Expected an assignment or function call and instead saw an expression.  @typescript-eslint/no-unused-expressions
241:64  Error: 'Icon' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:47  Error: 'Filter' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
11:3  Error: 'Clock' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
142:85  Error: Expected an assignment or function call and instead saw an expression.  @typescript-eslint/no-unused-expressions
10:34  Error: 'CheckCircle2' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:48  Error: 'Edit3' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
11:8  Error: 'RefreshCw' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
4:10  Error: 'ChevronLeft' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
4:23  Error: 'ChevronRight' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
8:6  Error: 'TrendingUp' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
8:18  Error: 'Globe' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:35  Error: 'ChevronDown' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
13:26  Error: 'Legend' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
5:10  Error: 'ProjectService' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
5:10  Error: 'ProjectService' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
5:10  Error: 'ProjectService' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:3  Error: 'Star' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:9  Error: 'Clock' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:16  Error: 'Code2' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:23  Error: 'Bug' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:28  Error: 'BookOpen' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:38  Error: 'Globe' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:19  Error: 'RotateCcw' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
232:9  Error: 'allProfiles' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
7:15  Error: 'CacheEntry' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
60:13  Error: 'content2' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
14:25  Error: 'stringToFNV32' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
12:3  Error: 'DiagnosticCategory' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
14:28  Error: 'TokenPatterns' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
270:13  Error: 'ast' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
279:13  Error: 'ast' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
47:5  Error: 'files' is defined but never used. Allowed unused args must match /^_/u.  @typescript-eslint/no-unused-vars
23:3  Error: 'ProjectMetadata' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
24:3  Error: 'BuildConfig' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
25:3  Error: 'FileConfig' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
26:3  Error: 'ValidationConfig' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
36:33  Error: 'filename' is defined but never used. Allowed unused args must match /^_/u.  @typescript-eslint/no-unused-vars
215:67  Error: 'warnings' is defined but never used. Allowed unused args must match /^_/u.  @typescript-eslint/no-unused-vars
254:67  Error: 'warnings' is defined but never used. Allowed unused args must match /^_/u.  @typescript-eslint/no-unused-vars
306:77  Error: 'warnings' is defined but never used. Allowed unused args must match /^_/u.  @typescript-eslint/no-unused-vars
13:65  Error: 'ResourceId' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
202:15  Error: 'view' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
122:46  Error: Unnecessary escape character: \".  no-useless-escape
12:11  Error: 'startTime' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:25  Error: 'parsePackage' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
8:24  Error: 'parsePython' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:15  Error: 'PythonScript' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:22  Error: 'parseSTBL' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:24  Error: 'compileSTBL' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
15:3  Error: 'ASTNodeWithLocation' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:15  Error: 'SemanticValidationResult' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
470:13  Error: 'errors' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
2:10  Error: 'QwenService' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
15:9  Error: 'symbols' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
17:11  Error: 'activeProvider' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
7:8  Error: 'Anthropic' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
205:16  Error: 'e' is defined but never used. Allowed unused caught errors must match /^_/u.  @typescript-eslint/no-unused-vars
1:24  Error: 'ModFile' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
1:15  Error: 'ModFile' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
227:14  Error: 'error' is defined but never used. Allowed unused caught errors must match /^_/u.  @typescript-eslint/no-unused-vars
258:14  Error: 'error' is defined but never used. Allowed unused caught errors must match /^_/u.  @typescript-eslint/no-unused-vars
159:16  Error: 'e' is defined but never used. Allowed unused caught errors must match /^_/u.  @typescript-eslint/no-unused-vars
8:10  Error: 'AICache' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
225:16  Error: 'e' is defined but never used. Allowed unused caught errors must match /^_/u.  @typescript-eslint/no-unused-vars
235:14  Error: 'error' is defined but never used. Allowed unused caught errors must match /^_/u.  @typescript-eslint/no-unused-vars
1:10  Error: 'getHttpClient' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
1:10  Error: 'sanitizePath' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
107:15  Error: 'stats' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
247:17  Error: Empty block statement.  no-empty
43:7  Error: 'BOM_CHAR' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
288:5  Error: 'existingErrors' is defined but never used. Allowed unused args must match /^_/u.  @typescript-eslint/no-unused-vars
56:42  Error: 'reject' is defined but never used. Allowed unused args must match /^_/u.  @typescript-eslint/no-unused-vars
58:13  Error: 'stderr' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
110:29  Error: 'code' is defined but never used. Allowed unused args must match /^_/u.  @typescript-eslint/no-unused-vars
77:13  Error: 'result' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
92:15  Error: 'result' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
151:17  Error: 'stderr' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
157:41  Error: The `Function` type accepts any function-like value.
5:29  Error: 'T' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
35:11  Error: 'isSidebarVisible' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
62:11  Error: 'hasRightPanel' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
49:13  Error: 'view' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
8:37  Error: 'waitFor' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:10  Error: 'FileCode' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:20  Error: 'Languages' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:31  Error: 'Code2' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:38  Error: 'Package' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:47  Error: 'FileText' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:57  Error: 'FileJson' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:67  Error: 'Settings' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
10:77  Error: 'File' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
187:13  Error: 'rerender' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
92:13  Error: 'parsed' is assigned a value but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
9:10  Error: 'encodeUTF16LE' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
8:10  Error: 'PackageParser' is defined but never used. Allowed unused vars must match /^_/u.  @typescript-eslint/no-unused-vars
